date,state,orgs,category,type,species,age,count
2016,PA,93,gross intakes,owner-intended euthanasia,cats,up to 5mo,44
2016,PA,93,gross intakes,owner-intended euthanasia,cats,unknown,336
2016,PA,93,gross live outcomes,adoption,dogs,adult,11394
2016,PA,93,gross live outcomes,adoption,dogs,up to 5mo,3681
2016,PA,93,gross live outcomes,adoption,dogs,unknown,3954
2016,PA,93,gross live outcomes,return to owner,dogs,adult,1663
2016,PA,93,gross live outcomes,return to owner,dogs,up to 5mo,64
2016,PA,93,gross live outcomes,return to owner,dogs,unknown,1262
2016,PA,93,gross live outcomes,transfer to another agency,dogs,adult,2760
2016,PA,93,gross live outcomes,transfer to another agency,dogs,up to 5mo,196
2016,PA,93,gross live outcomes,transfer to another agency,dogs,unknown,719
2016,PA,93,gross live outcomes,return to field,dogs,adult,9
2016,PA,93,gross live outcomes,return to field,dogs,up to 5mo,0
2016,PA,93,gross live outcomes,return to field,dogs,unknown,0
2016,PA,93,gross live outcomes,other live outcome,dogs,adult,54
2016,PA,93,gross live outcomes,other live outcome,dogs,up to 5mo,0
2016,PA,93,gross live outcomes,other live outcome,dogs,unknown,0
2016,PA,93,gross live outcomes,adoption,cats,adult,13274
2016,PA,93,gross live outcomes,adoption,cats,up to 5mo,8678
2016,PA,93,gross live outcomes,adoption,cats,unknown,6789
2016,PA,93,gross live outcomes,return to owner,cats,adult,326
2016,PA,93,gross live outcomes,return to owner,cats,up to 5mo,53
2016,PA,93,gross live outcomes,return to owner,cats,unknown,450
2016,PA,93,gross live outcomes,transfer to another agency,cats,adult,1395
2016,PA,93,gross live outcomes,transfer to another agency,cats,up to 5mo,1964
2016,PA,93,gross live outcomes,transfer to another agency,cats,unknown,768
2016,PA,93,gross live outcomes,return to field,cats,adult,1082
2016,PA,93,gross live outcomes,return to field,cats,up to 5mo,54
2016,PA,93,gross live outcomes,return to field,cats,unknown,1010
2016,PA,93,gross live outcomes,other live outcome,cats,adult,39
2016,PA,93,gross live outcomes,other live outcome,cats,up to 5mo,7
2016,PA,93,gross live outcomes,other live outcome,cats,unknown,31
2016,PA,93,other outcomes,died in care,dogs,adult,83
2016,PA,93,other outcomes,died in care,dogs,up to 5mo,53
2016,PA,93,other outcomes,died in care,dogs,unknown,39
2016,PA,93,other outcomes,lost in care,dogs,adult,19
2016,PA,93,other outcomes,lost in care,dogs,up to 5mo,1
2016,PA,93,other outcomes,lost in care,dogs,unknown,9
2016,PA,93,other outcomes,shelter euthanasia,dogs,adult,1557
2016,PA,93,other outcomes,shelter euthanasia,dogs,up to 5mo,54
2016,PA,93,other outcomes,shelter euthanasia,dogs,unknown,998
2016,PA,93,other outcomes,owner-intended euthanasia,dogs,adult,731
2016,PA,93,other outcomes,owner-intended euthanasia,dogs,up to 5mo,4
2016,PA,93,other outcomes,owner-intended euthanasia,dogs,unknown,276
2016,PA,93,other outcomes,died in care,cats,adult,181
2016,PA,93,other outcomes,died in care,cats,up to 5mo,681
2016,PA,93,other outcomes,died in care,cats,unknown,249
2016,PA,93,other outcomes,lost in care,cats,adult,87
2016,PA,93,other outcomes,lost in care,cats,up to 5mo,84
2016,PA,93,other outcomes,lost in care,cats,unknown,18
2016,PA,93,other outcomes,shelter euthanasia,cats,adult,2685
2016,PA,93,other outcomes,shelter euthanasia,cats,up to 5mo,727
2016,PA,93,other outcomes,shelter euthanasia,cats,unknown,2996
2016,PA,93,other outcomes,owner-intended euthanasia,cats,adult,557
2016,PA,93,other outcomes,owner-intended euthanasia,cats,up to 5mo,65
2016,PA,93,other outcomes,owner-intended euthanasia,cats,unknown,342
2016,RI,12,gross intakes,stray/at large,dogs,adult,724
2016,RI,12,gross intakes,stray/at large,dogs,up to 5mo,21
2016,RI,12,gross intakes,stray/at large,dogs,unknown,56
2016,RI,12,gross intakes,relinquished by owner,dogs,adult,514
2016,RI,12,gross intakes,relinquished by owner,dogs,up to 5mo,33
2016,RI,12,gross intakes,relinquished by owner,dogs,unknown,38
2016,RI,12,gross intakes,transfer in from agency,dogs,adult,677
2016,RI,12,gross intakes,transfer in from agency,dogs,up to 5mo,789
2016,RI,12,gross intakes,transfer in from agency,dogs,unknown,196
2016,RI,12,gross intakes,other intakes,dogs,adult,206
2016,RI,12,gross intakes,other intakes,dogs,up to 5mo,64
2016,RI,12,gross intakes,other intakes,dogs,unknown,0
2016,RI,12,gross intakes,owner-intended euthanasia,dogs,adult,56
2016,RI,12,gross intakes,owner-intended euthanasia,dogs,up to 5mo,0
2016,RI,12,gross intakes,owner-intended euthanasia,dogs,unknown,5
2016,RI,12,gross intakes,stray/at large,cats,adult,666
2016,RI,12,gross intakes,stray/at large,cats,up to 5mo,327
2016,RI,12,gross intakes,stray/at large,cats,unknown,1403
2016,RI,12,gross intakes,relinquished by owner,cats,adult,759
2016,RI,12,gross intakes,relinquished by owner,cats,up to 5mo,222
2016,RI,12,gross intakes,relinquished by owner,cats,unknown,40
2016,RI,12,gross intakes,transfer in from agency,cats,adult,150
2016,RI,12,gross intakes,transfer in from agency,cats,up to 5mo,113
2016,RI,12,gross intakes,transfer in from agency,cats,unknown,156
2016,RI,12,gross intakes,other intakes,cats,adult,78
2016,RI,12,gross intakes,other intakes,cats,up to 5mo,76
2016,RI,12,gross intakes,other intakes,cats,unknown,393
2016,RI,12,gross intakes,owner-intended euthanasia,cats,adult,18
2016,RI,12,gross intakes,owner-intended euthanasia,cats,up to 5mo,1
2016,RI,12,gross intakes,owner-intended euthanasia,cats,unknown,2
2016,RI,12,gross live outcomes,adoption,dogs,adult,1215
2016,RI,12,gross live outcomes,adoption,dogs,up to 5mo,859
2016,RI,12,gross live outcomes,adoption,dogs,unknown,205
2016,RI,12,gross live outcomes,return to owner,dogs,adult,637
2016,RI,12,gross live outcomes,return to owner,dogs,up to 5mo,0
2016,RI,12,gross live outcomes,return to owner,dogs,unknown,47
2016,RI,12,gross live outcomes,transfer to another agency,dogs,adult,139
2016,RI,12,gross live outcomes,transfer to another agency,dogs,up to 5mo,59
2016,RI,12,gross live outcomes,transfer to another agency,dogs,unknown,6
2016,RI,12,gross live outcomes,return to field,dogs,adult,4
2016,RI,12,gross live outcomes,return to field,dogs,up to 5mo,0
2016,RI,12,gross live outcomes,return to field,dogs,unknown,0
2016,RI,12,gross live outcomes,other live outcome,dogs,adult,0
2016,RI,12,gross live outcomes,other live outcome,dogs,up to 5mo,0
2016,RI,12,gross live outcomes,other live outcome,dogs,unknown,0
2016,RI,12,gross live outcomes,adoption,cats,adult,1117
2016,RI,12,gross live outcomes,adoption,cats,up to 5mo,621
2016,RI,12,gross live outcomes,adoption,cats,unknown,488
2016,RI,12,gross live outcomes,return to owner,cats,adult,80
2016,RI,12,gross live outcomes,return to owner,cats,up to 5mo,5
2016,RI,12,gross live outcomes,return to owner,cats,unknown,8
2016,RI,12,gross live outcomes,transfer to another agency,cats,adult,81
2016,RI,12,gross live outcomes,transfer to another agency,cats,up to 5mo,58
2016,RI,12,gross live outcomes,transfer to another agency,cats,unknown,5
2016,RI,12,gross live outcomes,return to field,cats,adult,194
2016,RI,12,gross live outcomes,return to field,cats,up to 5mo,0
2016,RI,12,gross live outcomes,return to field,cats,unknown,665
2016,RI,12,gross live outcomes,other live outcome,cats,adult,4
2016,RI,12,gross live outcomes,other live outcome,cats,up to 5mo,3
2016,RI,12,gross live outcomes,other live outcome,cats,unknown,517
2016,RI,12,other outcomes,died in care,dogs,adult,0
2016,RI,12,other outcomes,died in care,dogs,up to 5mo,1
2016,RI,12,other outcomes,died in care,dogs,unknown,0
2016,RI,12,other outcomes,lost in care,dogs,adult,0
2016,RI,12,other outcomes,lost in care,dogs,up to 5mo,0
2016,RI,12,other outcomes,lost in care,dogs,unknown,0
2016,RI,12,other outcomes,shelter euthanasia,dogs,adult,91
2016,RI,12,other outcomes,shelter euthanasia,dogs,up to 5mo,1
2016,RI,12,other outcomes,shelter euthanasia,dogs,unknown,5
2016,RI,12,other outcomes,owner-intended euthanasia,dogs,adult,64
2016,RI,12,other outcomes,owner-intended euthanasia,dogs,up to 5mo,4
2016,RI,12,other outcomes,owner-intended euthanasia,dogs,unknown,5
2016,RI,12,other outcomes,died in care,cats,adult,34
2016,RI,12,other outcomes,died in care,cats,up to 5mo,38
2016,RI,12,other outcomes,died in care,cats,unknown,6
2016,RI,12,other outcomes,lost in care,cats,adult,1
2016,RI,12,other outcomes,lost in care,cats,up to 5mo,0
2016,RI,12,other outcomes,lost in care,cats,unknown,0
2016,RI,12,other outcomes,shelter euthanasia,cats,adult,90
2016,RI,12,other outcomes,shelter euthanasia,cats,up to 5mo,23
2016,RI,12,other outcomes,shelter euthanasia,cats,unknown,9
2016,RI,12,other outcomes,owner-intended euthanasia,cats,adult,21
2016,RI,12,other outcomes,owner-intended euthanasia,cats,up to 5mo,2
2016,RI,12,other outcomes,owner-intended euthanasia,cats,unknown,4
2016,SC,74,gross intakes,stray/at large,dogs,adult,12111
2016,SC,74,gross intakes,stray/at large,dogs,up to 5mo,4283
2016,SC,74,gross intakes,stray/at large,dogs,unknown,2755
2016,SC,74,gross intakes,relinquished by owner,dogs,adult,6700
2016,SC,74,gross intakes,relinquished by owner,dogs,up to 5mo,3661
2016,SC,74,gross intakes,relinquished by owner,dogs,unknown,911
2016,SC,74,gross intakes,transfer in from agency,dogs,adult,3159
2016,SC,74,gross intakes,transfer in from agency,dogs,up to 5mo,4132
2016,SC,74,gross intakes,transfer in from agency,dogs,unknown,44
2016,SC,74,gross intakes,other intakes,dogs,adult,1520
2016,SC,74,gross intakes,other intakes,dogs,up to 5mo,829
2016,SC,74,gross intakes,other intakes,dogs,unknown,82
2016,SC,74,gross intakes,owner-intended euthanasia,dogs,adult,361
2016,SC,74,gross intakes,owner-intended euthanasia,dogs,up to 5mo,8
2016,SC,74,gross intakes,owner-intended euthanasia,dogs,unknown,5
2016,SC,74,gross intakes,stray/at large,cats,adult,7390
2016,SC,74,gross intakes,stray/at large,cats,up to 5mo,10024
2016,SC,74,gross intakes,stray/at large,cats,unknown,2978
2016,SC,74,gross intakes,relinquished by owner,cats,adult,3638
2016,SC,74,gross intakes,relinquished by owner,cats,up to 5mo,4049
2016,SC,74,gross intakes,relinquished by owner,cats,unknown,845
2016,SC,74,gross intakes,transfer in from agency,cats,adult,1056
2016,SC,74,gross intakes,transfer in from agency,cats,up to 5mo,1732
2016,SC,74,gross intakes,transfer in from agency,cats,unknown,48
2016,SC,74,gross intakes,other intakes,cats,adult,810
2016,SC,74,gross intakes,other intakes,cats,up to 5mo,662
2016,SC,74,gross intakes,other intakes,cats,unknown,68
2016,SC,74,gross intakes,owner-intended euthanasia,cats,adult,130
2016,SC,74,gross intakes,owner-intended euthanasia,cats,up to 5mo,21
2016,SC,74,gross intakes,owner-intended euthanasia,cats,unknown,2
2016,SC,74,gross live outcomes,adoption,dogs,adult,12774
2016,SC,74,gross live outcomes,adoption,dogs,up to 5mo,8590
2016,SC,74,gross live outcomes,adoption,dogs,unknown,910
2016,SC,74,gross live outcomes,return to owner,dogs,adult,3430
2016,SC,74,gross live outcomes,return to owner,dogs,up to 5mo,159
2016,SC,74,gross live outcomes,return to owner,dogs,unknown,397
2016,SC,74,gross live outcomes,transfer to another agency,dogs,adult,4427
2016,SC,74,gross live outcomes,transfer to another agency,dogs,up to 5mo,3230
2016,SC,74,gross live outcomes,transfer to another agency,dogs,unknown,1777
2016,SC,74,gross live outcomes,return to field,dogs,adult,46
2016,SC,74,gross live outcomes,return to field,dogs,up to 5mo,3
2016,SC,74,gross live outcomes,return to field,dogs,unknown,0
2016,SC,74,gross live outcomes,other live outcome,dogs,adult,114
2016,SC,74,gross live outcomes,other live outcome,dogs,up to 5mo,43
2016,SC,74,gross live outcomes,other live outcome,dogs,unknown,4
2016,SC,74,gross live outcomes,adoption,cats,adult,5916
2016,SC,74,gross live outcomes,adoption,cats,up to 5mo,8684
2016,SC,74,gross live outcomes,adoption,cats,unknown,981
2016,SC,74,gross live outcomes,return to owner,cats,adult,500
2016,SC,74,gross live outcomes,return to owner,cats,up to 5mo,80
2016,SC,74,gross live outcomes,return to owner,cats,unknown,31
2016,SC,74,gross live outcomes,transfer to another agency,cats,adult,1079
2016,SC,74,gross live outcomes,transfer to another agency,cats,up to 5mo,1160
2016,SC,74,gross live outcomes,transfer to another agency,cats,unknown,307
2016,SC,74,gross live outcomes,return to field,cats,adult,1952
2016,SC,74,gross live outcomes,return to field,cats,up to 5mo,696
2016,SC,74,gross live outcomes,return to field,cats,unknown,546
2016,SC,74,gross live outcomes,other live outcome,cats,adult,155
2016,SC,74,gross live outcomes,other live outcome,cats,up to 5mo,38
2016,SC,74,gross live outcomes,other live outcome,cats,unknown,17
2016,SC,74,other outcomes,died in care,dogs,adult,141
2016,SC,74,other outcomes,died in care,dogs,up to 5mo,226
2016,SC,74,other outcomes,died in care,dogs,unknown,58
2016,SC,74,other outcomes,lost in care,dogs,adult,94
2016,SC,74,other outcomes,lost in care,dogs,up to 5mo,36
2016,SC,74,other outcomes,lost in care,dogs,unknown,10
2016,SC,74,other outcomes,shelter euthanasia,dogs,adult,2327
2016,SC,74,other outcomes,shelter euthanasia,dogs,up to 5mo,485
2016,SC,74,other outcomes,shelter euthanasia,dogs,unknown,607
2016,SC,74,other outcomes,owner-intended euthanasia,dogs,adult,345
2016,SC,74,other outcomes,owner-intended euthanasia,dogs,up to 5mo,12
2016,SC,74,other outcomes,owner-intended euthanasia,dogs,unknown,19
2016,SC,74,other outcomes,died in care,cats,adult,136
2016,SC,74,other outcomes,died in care,cats,up to 5mo,720
2016,SC,74,other outcomes,died in care,cats,unknown,66
2016,SC,74,other outcomes,lost in care,cats,adult,71
2016,SC,74,other outcomes,lost in care,cats,up to 5mo,117
2016,SC,74,other outcomes,lost in care,cats,unknown,39
2016,SC,74,other outcomes,shelter euthanasia,cats,adult,2963
2016,SC,74,other outcomes,shelter euthanasia,cats,up to 5mo,3394
2016,SC,74,other outcomes,shelter euthanasia,cats,unknown,1553
2016,SC,74,other outcomes,owner-intended euthanasia,cats,adult,112
2016,SC,74,other outcomes,owner-intended euthanasia,cats,up to 5mo,15
2016,SC,74,other outcomes,owner-intended euthanasia,cats,unknown,16
2016,SD,10,gross intakes,stray/at large,dogs,adult,474
2016,SD,10,gross intakes,stray/at large,dogs,up to 5mo,145
2016,SD,10,gross intakes,stray/at large,dogs,unknown,0
2016,SD,10,gross intakes,relinquished by owner,dogs,adult,262
2016,SD,10,gross intakes,relinquished by owner,dogs,up to 5mo,57
2016,SD,10,gross intakes,relinquished by owner,dogs,unknown,0
2016,SD,10,gross intakes,transfer in from agency,dogs,adult,46
2016,SD,10,gross intakes,transfer in from agency,dogs,up to 5mo,5
2016,SD,10,gross intakes,transfer in from agency,dogs,unknown,0
2016,SD,10,gross intakes,other intakes,dogs,adult,7
2016,SD,10,gross intakes,other intakes,dogs,up to 5mo,79
2016,SD,10,gross intakes,other intakes,dogs,unknown,0
2016,SD,10,gross intakes,owner-intended euthanasia,dogs,adult,1
2016,SD,10,gross intakes,owner-intended euthanasia,dogs,up to 5mo,0
2016,SD,10,gross intakes,owner-intended euthanasia,dogs,unknown,0
2016,SD,10,gross intakes,stray/at large,cats,adult,311
2016,SD,10,gross intakes,stray/at large,cats,up to 5mo,211
2016,SD,10,gross intakes,stray/at large,cats,unknown,0
2016,SD,10,gross intakes,relinquished by owner,cats,adult,138
2016,SD,10,gross intakes,relinquished by owner,cats,up to 5mo,106
2016,SD,10,gross intakes,relinquished by owner,cats,unknown,0
2016,SD,10,gross intakes,transfer in from agency,cats,adult,40
2016,SD,10,gross intakes,transfer in from agency,cats,up to 5mo,16
2016,SD,10,gross intakes,transfer in from agency,cats,unknown,0
2016,SD,10,gross intakes,other intakes,cats,adult,5
2016,SD,10,gross intakes,other intakes,cats,up to 5mo,23
2016,SD,10,gross intakes,other intakes,cats,unknown,0
2016,SD,10,gross intakes,owner-intended euthanasia,cats,adult,0
2016,SD,10,gross intakes,owner-intended euthanasia,cats,up to 5mo,0
2016,SD,10,gross intakes,owner-intended euthanasia,cats,unknown,0
2016,SD,10,gross live outcomes,adoption,dogs,adult,356
2016,SD,10,gross live outcomes,adoption,dogs,up to 5mo,181
2016,SD,10,gross live outcomes,adoption,dogs,unknown,0
2016,SD,10,gross live outcomes,return to owner,dogs,adult,264
2016,SD,10,gross live outcomes,return to owner,dogs,up to 5mo,15
2016,SD,10,gross live outcomes,return to owner,dogs,unknown,0
2016,SD,10,gross live outcomes,transfer to another agency,dogs,adult,124
2016,SD,10,gross live outcomes,transfer to another agency,dogs,up to 5mo,103
2016,SD,10,gross live outcomes,transfer to another agency,dogs,unknown,0
2016,SD,10,gross live outcomes,return to field,dogs,adult,0
2016,SD,10,gross live outcomes,return to field,dogs,up to 5mo,0
2016,SD,10,gross live outcomes,return to field,dogs,unknown,0
2016,SD,10,gross live outcomes,other live outcome,dogs,adult,17
2016,SD,10,gross live outcomes,other live outcome,dogs,up to 5mo,0
2016,SD,10,gross live outcomes,other live outcome,dogs,unknown,0
2016,SD,10,gross live outcomes,adoption,cats,adult,292
2016,SD,10,gross live outcomes,adoption,cats,up to 5mo,223
2016,SD,10,gross live outcomes,adoption,cats,unknown,0
2016,SD,10,gross live outcomes,return to owner,cats,adult,52
2016,SD,10,gross live outcomes,return to owner,cats,up to 5mo,7
2016,SD,10,gross live outcomes,return to owner,cats,unknown,0
2016,SD,10,gross live outcomes,transfer to another agency,cats,adult,77
2016,SD,10,gross live outcomes,transfer to another agency,cats,up to 5mo,80
2016,SD,10,gross live outcomes,transfer to another agency,cats,unknown,0
2016,SD,10,gross live outcomes,return to field,cats,adult,3
2016,SD,10,gross live outcomes,return to field,cats,up to 5mo,0
2016,SD,10,gross live outcomes,return to field,cats,unknown,0
2016,SD,10,gross live outcomes,other live outcome,cats,adult,49
2016,SD,10,gross live outcomes,other live outcome,cats,up to 5mo,30
2016,SD,10,gross live outcomes,other live outcome,cats,unknown,0
2016,SD,10,other outcomes,died in care,dogs,adult,8
2016,SD,10,other outcomes,died in care,dogs,up to 5mo,0
2016,SD,10,other outcomes,died in care,dogs,unknown,0
2016,SD,10,other outcomes,lost in care,dogs,adult,1
2016,SD,10,other outcomes,lost in care,dogs,up to 5mo,0
2016,SD,10,other outcomes,lost in care,dogs,unknown,0
2016,SD,10,other outcomes,shelter euthanasia,dogs,adult,5
2016,SD,10,other outcomes,shelter euthanasia,dogs,up to 5mo,0
2016,SD,10,other outcomes,shelter euthanasia,dogs,unknown,0
2016,SD,10,other outcomes,owner-intended euthanasia,dogs,adult,1
2016,SD,10,other outcomes,owner-intended euthanasia,dogs,up to 5mo,0
2016,SD,10,other outcomes,owner-intended euthanasia,dogs,unknown,0
2016,SD,10,other outcomes,died in care,cats,adult,3
2016,SD,10,other outcomes,died in care,cats,up to 5mo,26
2016,SD,10,other outcomes,died in care,cats,unknown,0
2016,SD,10,other outcomes,lost in care,cats,adult,6
2016,SD,10,other outcomes,lost in care,cats,up to 5mo,0
2016,SD,10,other outcomes,lost in care,cats,unknown,0
2016,SD,10,other outcomes,shelter euthanasia,cats,adult,18
2016,SD,10,other outcomes,shelter euthanasia,cats,up to 5mo,8
2016,SD,10,other outcomes,shelter euthanasia,cats,unknown,0
2016,SD,10,other outcomes,owner-intended euthanasia,cats,adult,1
2016,SD,10,other outcomes,owner-intended euthanasia,cats,up to 5mo,0
2016,SD,10,other outcomes,owner-intended euthanasia,cats,unknown,0
2016,TN,108,gross intakes,stray/at large,dogs,adult,12079
2016,TN,108,gross intakes,stray/at large,dogs,up to 5mo,4343
2016,TN,108,gross intakes,stray/at large,dogs,unknown,488
2016,TN,108,gross intakes,relinquished by owner,dogs,adult,7875
2016,TN,108,gross intakes,relinquished by owner,dogs,up to 5mo,6081
2016,TN,108,gross intakes,relinquished by owner,dogs,unknown,170
2016,TN,108,gross intakes,transfer in from agency,dogs,adult,2283
2016,TN,108,gross intakes,transfer in from agency,dogs,up to 5mo,3339
2016,TN,108,gross intakes,transfer in from agency,dogs,unknown,231
2016,TN,108,gross intakes,other intakes,dogs,adult,2383
2016,TN,108,gross intakes,other intakes,dogs,up to 5mo,906
2016,TN,108,gross intakes,other intakes,dogs,unknown,72
2016,TN,108,gross intakes,owner-intended euthanasia,dogs,adult,799
2016,TN,108,gross intakes,owner-intended euthanasia,dogs,up to 5mo,57
2016,TN,108,gross intakes,owner-intended euthanasia,dogs,unknown,26
2016,TN,108,gross intakes,stray/at large,cats,adult,7029
2016,TN,108,gross intakes,stray/at large,cats,up to 5mo,7032
2016,TN,108,gross intakes,stray/at large,cats,unknown,514
2016,TN,108,gross intakes,relinquished by owner,cats,adult,4592
2016,TN,108,gross intakes,relinquished by owner,cats,up to 5mo,4040
2016,TN,108,gross intakes,relinquished by owner,cats,unknown,210
2016,TN,108,gross intakes,transfer in from agency,cats,adult,1066
2016,TN,108,gross intakes,transfer in from agency,cats,up to 5mo,1706
2016,TN,108,gross intakes,transfer in from agency,cats,unknown,49
2016,TN,108,gross intakes,other intakes,cats,adult,1499
2016,TN,108,gross intakes,other intakes,cats,up to 5mo,895
2016,TN,108,gross intakes,other intakes,cats,unknown,133
2016,TN,108,gross intakes,owner-intended euthanasia,cats,adult,340
2016,TN,108,gross intakes,owner-intended euthanasia,cats,up to 5mo,70
2016,TN,108,gross intakes,owner-intended euthanasia,cats,unknown,29
2016,TN,108,gross live outcomes,adoption,dogs,adult,11575
2016,TN,108,gross live outcomes,adoption,dogs,up to 5mo,6447
2016,TN,108,gross live outcomes,adoption,dogs,unknown,358
2016,TN,108,gross live outcomes,return to owner,dogs,adult,4816
2016,TN,108,gross live outcomes,return to owner,dogs,up to 5mo,264
2016,TN,108,gross live outcomes,return to owner,dogs,unknown,83
2016,TN,108,gross live outcomes,transfer to another agency,dogs,adult,4699
2016,TN,108,gross live outcomes,transfer to another agency,dogs,up to 5mo,6870
2016,TN,108,gross live outcomes,transfer to another agency,dogs,unknown,245
2016,TN,108,gross live outcomes,return to field,dogs,adult,9
2016,TN,108,gross live outcomes,return to field,dogs,up to 5mo,2
2016,TN,108,gross live outcomes,return to field,dogs,unknown,2
2016,TN,108,gross live outcomes,other live outcome,dogs,adult,269
2016,TN,108,gross live outcomes,other live outcome,dogs,up to 5mo,132
2016,TN,108,gross live outcomes,other live outcome,dogs,unknown,2
2016,TN,108,gross live outcomes,adoption,cats,adult,6312
2016,TN,108,gross live outcomes,adoption,cats,up to 5mo,7243
2016,TN,108,gross live outcomes,adoption,cats,unknown,245
2016,TN,108,gross live outcomes,return to owner,cats,adult,725
2016,TN,108,gross live outcomes,return to owner,cats,up to 5mo,251
2016,TN,108,gross live outcomes,return to owner,cats,unknown,24
2016,TN,108,gross live outcomes,transfer to another agency,cats,adult,1182
2016,TN,108,gross live outcomes,transfer to another agency,cats,up to 5mo,1914
2016,TN,108,gross live outcomes,transfer to another agency,cats,unknown,105
2016,TN,108,gross live outcomes,return to field,cats,adult,940
2016,TN,108,gross live outcomes,return to field,cats,up to 5mo,277
2016,TN,108,gross live outcomes,return to field,cats,unknown,45
2016,TN,108,gross live outcomes,other live outcome,cats,adult,440
2016,TN,108,gross live outcomes,other live outcome,cats,up to 5mo,313
2016,TN,108,gross live outcomes,other live outcome,cats,unknown,15
2016,TN,108,other outcomes,died in care,dogs,adult,207
2016,TN,108,other outcomes,died in care,dogs,up to 5mo,230
2016,TN,108,other outcomes,died in care,dogs,unknown,18
2016,TN,108,other outcomes,lost in care,dogs,adult,36
2016,TN,108,other outcomes,lost in care,dogs,up to 5mo,4
2016,TN,108,other outcomes,lost in care,dogs,unknown,4
2016,TN,108,other outcomes,shelter euthanasia,dogs,adult,3708
2016,TN,108,other outcomes,shelter euthanasia,dogs,up to 5mo,278
2016,TN,108,other outcomes,shelter euthanasia,dogs,unknown,239
2016,TN,108,other outcomes,owner-intended euthanasia,dogs,adult,659
2016,TN,108,other outcomes,owner-intended euthanasia,dogs,up to 5mo,35
2016,TN,108,other outcomes,owner-intended euthanasia,dogs,unknown,9
2016,TN,108,other outcomes,died in care,cats,adult,153
2016,TN,108,other outcomes,died in care,cats,up to 5mo,631
2016,TN,108,other outcomes,died in care,cats,unknown,19
2016,TN,108,other outcomes,lost in care,cats,adult,22
2016,TN,108,other outcomes,lost in care,cats,up to 5mo,13
2016,TN,108,other outcomes,lost in care,cats,unknown,2
2016,TN,108,other outcomes,shelter euthanasia,cats,adult,4434
2016,TN,108,other outcomes,shelter euthanasia,cats,up to 5mo,2769
2016,TN,108,other outcomes,shelter euthanasia,cats,unknown,439
2016,TN,108,other outcomes,owner-intended euthanasia,cats,adult,285
2016,TN,108,other outcomes,owner-intended euthanasia,cats,up to 5mo,43
2016,TN,108,other outcomes,owner-intended euthanasia,cats,unknown,38
2016,TX,208,gross intakes,stray/at large,dogs,adult,74662
2016,TX,208,gross intakes,stray/at large,dogs,up to 5mo,18444
2016,TX,208,gross intakes,stray/at large,dogs,unknown,26907
2016,TX,208,gross intakes,relinquished by owner,dogs,adult,24111
2016,TX,208,gross intakes,relinquished by owner,dogs,up to 5mo,8580
2016,TX,208,gross intakes,relinquished by owner,dogs,unknown,6895
2016,TX,208,gross intakes,transfer in from agency,dogs,adult,16139
2016,TX,208,gross intakes,transfer in from agency,dogs,up to 5mo,8964
2016,TX,208,gross intakes,transfer in from agency,dogs,unknown,1042
2016,TX,208,gross intakes,other intakes,dogs,adult,5161
2016,TX,208,gross intakes,other intakes,dogs,up to 5mo,2433
2016,TX,208,gross intakes,other intakes,dogs,unknown,1763
2016,TX,208,gross intakes,owner-intended euthanasia,dogs,adult,2407
2016,TX,208,gross intakes,owner-intended euthanasia,dogs,up to 5mo,305
2016,TX,208,gross intakes,owner-intended euthanasia,dogs,unknown,445
2016,TX,208,gross intakes,stray/at large,cats,adult,22073
2016,TX,208,gross intakes,stray/at large,cats,up to 5mo,19756
2016,TX,208,gross intakes,stray/at large,cats,unknown,21818
2016,TX,208,gross intakes,relinquished by owner,cats,adult,7831
2016,TX,208,gross intakes,relinquished by owner,cats,up to 5mo,6956
2016,TX,208,gross intakes,relinquished by owner,cats,unknown,3586
2016,TX,208,gross intakes,transfer in from agency,cats,adult,3649
2016,TX,208,gross intakes,transfer in from agency,cats,up to 5mo,7171
2016,TX,208,gross intakes,transfer in from agency,cats,unknown,107
2016,TX,208,gross intakes,other intakes,cats,adult,1389
2016,TX,208,gross intakes,other intakes,cats,up to 5mo,1931
2016,TX,208,gross intakes,other intakes,cats,unknown,935
2016,TX,208,gross intakes,owner-intended euthanasia,cats,adult,535
2016,TX,208,gross intakes,owner-intended euthanasia,cats,up to 5mo,255
2016,TX,208,gross intakes,owner-intended euthanasia,cats,unknown,154
2016,TX,208,gross live outcomes,adoption,dogs,adult,54498
2016,TX,208,gross live outcomes,adoption,dogs,up to 5mo,20533
2016,TX,208,gross live outcomes,adoption,dogs,unknown,9955
2016,TX,208,gross live outcomes,return to owner,dogs,adult,21614
2016,TX,208,gross live outcomes,return to owner,dogs,up to 5mo,1104
2016,TX,208,gross live outcomes,return to owner,dogs,unknown,5319
2016,TX,208,gross live outcomes,transfer to another agency,dogs,adult,23456
2016,TX,208,gross live outcomes,transfer to another agency,dogs,up to 5mo,12828
2016,TX,208,gross live outcomes,transfer to another agency,dogs,unknown,7391
2016,TX,208,gross live outcomes,return to field,dogs,adult,1
2016,TX,208,gross live outcomes,return to field,dogs,up to 5mo,0
2016,TX,208,gross live outcomes,return to field,dogs,unknown,0
2016,TX,208,gross live outcomes,other live outcome,dogs,adult,1171
2016,TX,208,gross live outcomes,other live outcome,dogs,up to 5mo,613
2016,TX,208,gross live outcomes,other live outcome,dogs,unknown,152
2016,TX,208,gross live outcomes,adoption,cats,adult,16640
